-0.2253  	0.33840  	0.01868  	-1.3317  	-0.7113  	-1.4359  	0.31876  	0.36319  	0.45771  	0.03917  	0.18960  	0.06694  	0.39106  	0.67103  	0.36005  	1.65563  	-0.3084  	-0.1396  	0.12797  	0.78833  	0.06822  	-1.1956  	-0.9480  	1.06573  	0.69432  	-0.0820  	0.28628  	0.44530  	-0.5071  	-0.0052  	0.15101  	0.34666  	-0.2172  	-0.0317  	0.55263  	-0.2511  	0.31025  	-0.1569  	-0.4756  	0.75117  	0.55914  	-0.0990  	-0.2202  	0.55124  	0.30558  	-0.0398  	0.04939  	-0.1364  	-0.1141  	0.06348  	-0.0578  	-0.0570  	-0.0536  	-0.0129  	-0.0029  	-0.0925  	-0.0627  	-0.0823  	-0.0053  	-0.0083  	0.00928  	0.00995  	-0.0175  	0.03579  	0.18947  	-0.1177  	-0.0114  	0.00833  	-0.0284  	0.46626  	1.19142  	129.859  	112.528  	
-0.4575  	0.25482  	-0.1190  	-1.3838  	-0.7070  	-1.5550  	0.30786  	0.22642  	0.40248  	0.06130  	0.17978  	0.05222  	0.33838  	0.51174  	0.23153  	1.59524  	-0.3184  	-0.0460  	0.13030  	0.83856  	-0.0919  	-1.2306  	-1.0257  	0.98250  	0.72555  	-0.0705  	0.20089  	0.62681  	-0.3534  	0.01089  	0.15194  	0.33022  	-0.2460  	-0.0303  	0.48464  	-0.1659  	0.21179  	-0.2060  	-0.4417  	0.80825  	0.60367  	-0.0964  	-0.2414  	0.55544  	0.30988  	-0.0445  	0.04934  	-0.1372  	-0.1201  	0.06096  	-0.0517  	-0.0551  	-0.0506  	-0.0164  	-0.0024  	-0.0918  	-0.0532  	-0.0826  	8.36513  	-0.0040  	0.01397  	0.00178  	-0.0212  	0.04541  	0.18947  	-0.1177  	-0.0114  	0.00833  	-0.0284  	0.46626  	1.19142  	129.859  	112.528  	
-0.5844  	0.16358  	-0.2399  	-1.4796  	-0.7308  	-1.6582  	0.30224  	0.13270  	0.35908  	0.11801  	0.15784  	-0.0242  	0.29951  	0.37577  	0.11111  	1.54007  	-0.3130  	-0.0378  	0.12474  	0.89663  	-0.1833  	-1.2114  	-1.0600  	0.95337  	0.78381  	-0.0644  	0.21107  	0.66690  	-0.3249  	0.02704  	0.15127  	0.34792  	-0.2767  	-0.0466  	0.43706  	-0.1013  	0.17587  	-0.2143  	-0.4401  	0.81389  	0.61541  	-0.0944  	-0.2476  	0.57029  	0.32139  	-0.0463  	0.05545  	-0.1521  	-0.1202  	0.05693  	-0.0500  	-0.0551  	-0.0543  	-0.0138  	0.00301  	-0.0999  	-0.0531  	-0.0756  	0.00183  	-0.0032  	0.00301  	-0.0010  	-0.0218  	0.03938  	0.18947  	-0.1177  	-0.0114  	0.00833  	-0.0284  	0.46626  	1.19142  	129.859  	112.528  	
-0.5995  	0.18123  	-0.2543  	-1.3110  	-0.6361  	-1.5846  	0.26517  	0.12690  	0.32197  	0.03146  	0.04709  	0.03568  	0.32293  	0.39600  	0.30285  	1.52802  	-0.3010  	-0.0894  	0.14065  	0.88194  	-0.1747  	-1.1677  	-1.0661  	1.03194  	0.83306  	-0.0725  	0.28730  	0.69179  	-0.3171  	0.08227  	0.12328  	0.35147  	-0.2988  	-0.0108  	0.46212  	-0.0856  	0.16472  	-0.2306  	-0.4535  	0.81436  	0.54728  	-0.0726  	-0.2667  	0.54796  	0.32195  	-0.0411  	0.04920  	-0.1475  	-0.1172  	0.06122  	-0.0506  	-0.0615  	-0.0480  	-0.0114  	-0.0056  	-0.0973  	-0.0468  	-0.0782  	0.00982  	-0.0005  	-0.0011  	0.00029  	-0.0247  	0.03547  	0.18947  	-0.1177  	-0.0114  	0.00833  	-0.0284  	0.46626  	1.19142  	129.859  	112.528  	
-0.4264  	0.23768  	-0.1337  	-1.2234  	-0.6017  	-1.4902  	0.26349  	0.21835  	0.34214  	0.05472  	-0.0071  	0.06762  	0.36264  	0.53209  	0.40372  	1.56835  	-0.3163  	-0.1021  	0.13785  	0.83398  	-0.0708  	-1.1952  	-1.0361  	1.03336  	0.81191  	-0.0870  	0.28907  	0.56775  	-0.3831  	0.05903  	0.13369  	0.34827  	-0.2673  	-0.0166  	0.53166  	-0.1670  	0.20207  	-0.2000  	-0.4383  	0.83633  	0.53967  	-0.0928  	-0.2511  	0.56369  	0.32164  	-0.0434  	0.05572  	-0.1484  	-0.1179  	0.05096  	-0.0435  	-0.0589  	-0.0549  	-0.0157  	-0.0041  	-0.0978  	-0.0640  	-0.0785  	0.00603  	-0.0078  	0.00343  	0.00062  	-0.0232  	0.02622  	0.18947  	-0.1177  	-0.0114  	0.00833  	-0.0284  	0.46626  	1.19142  	129.859  	112.528  	
-0.2662  	0.31864  	-0.0301  	-1.3522  	-0.6716  	-1.4768  	0.33536  	0.28937  	0.37935  	0.07698  	0.14934  	0.11727  	0.37561  	0.64959  	0.29542  	1.67396  	-0.3776  	-0.0899  	0.12586  	0.85331  	0.01989  	-1.1769  	-1.0604  	0.99400  	0.73874  	-0.1074  	0.24355  	0.53592  	-0.4415  	0.00233  	0.13524  	0.34830  	-0.2338  	-0.0310  	0.52768  	-0.1780  	0.25251  	-0.1901  	-0.4486  	0.80856  	0.58682  	-0.0858  	-0.2393  	0.56209  	0.31330  	-0.0478  	0.04552  	-0.1273  	-0.1127  	0.06142  	-0.0504  	-0.0578  	-0.0475  	-0.0110  	-0.0039  	-0.0872  	-0.0540  	-0.0848  	-0.0021  	-0.0104  	0.00995  	0.00832  	-0.0147  	0.03126  	0.18947  	-0.1177  	-0.0114  	0.00833  	-0.0284  	0.46626  	1.19142  	129.859  	112.528  	
-0.2669  	0.29571  	-0.0047  	-1.5092  	-0.8056  	-1.5436  	0.34552  	0.29547  	0.39332  	0.08742  	0.22570  	0.03514  	0.35002  	0.49964  	0.10777  	1.68107  	-0.3852  	-0.0330  	0.16231  	0.88470  	-0.0405  	-1.2157  	-1.0723  	0.95454  	0.76162  	-0.1044  	0.17653  	0.61530  	-0.3964  	-0.0108  	0.16111  	0.32640  	-0.2376  	-0.0301  	0.49999  	-0.1161  	0.21639  	-0.2109  	-0.4383  	0.83328  	0.59792  	-0.1026  	-0.2352  	0.56790  	0.31139  	-0.0488  	0.04171  	-0.1405  	-0.1101  	0.05098  	-0.0479  	-0.0608  	-0.0525  	-0.0158  	-0.0067  	-0.0937  	-0.0519  	-0.0785  	-0.0008  	-0.0104  	0.00031  	0.00558  	-0.0078  	0.03129  	0.18947  	-0.1177  	-0.0114  	0.00833  	-0.0284  	0.46626  	1.19142  	129.859  	112.528  	
-0.4122  	0.23412  	-0.1458  	-1.3294  	-0.6525  	-1.5169  	0.31561  	0.23405  	0.34250  	0.07746  	0.07195  	0.00246  	0.35421  	0.53918  	0.23273  	1.60640  	-0.3336  	-0.0710  	0.15285  	0.84309  	-0.0903  	-1.1981  	-1.0936  	1.00588  	0.86149  	-0.1059  	0.30727  	0.60164  	-0.3318  	0.04892  	0.12939  	0.34312  	-0.2838  	-0.0230  	0.51607  	-0.1079  	0.22808  	-0.2037  	-0.4279  	0.82705  	0.54853  	-0.0890  	-0.2411  	0.56717  	0.30777  	-0.0392  	0.04315  	-0.1359  	-0.1203  	0.06205  	-0.0511  	-0.0606  	-0.0496  	-0.0164  	-0.0015  	-0.1001  	-0.0514  	-0.0815  	0.00495  	-0.0039  	0.00189  	-0.0014  	-0.0159  	0.03406  	0.18947  	-0.1177  	-0.0114  	0.00833  	-0.0284  	0.46626  	1.19142  	129.859  	112.528  	
-0.4382  	0.20473  	-0.2727  	-1.1428  	-0.5360  	-1.5076  	0.33220  	0.19333  	0.36369  	0.01787  	0.00333  	0.09646  	0.38363  	0.61640  	0.36729  	1.53025  	-0.3115  	-0.0631  	0.12305  	0.85094  	-0.1477  	-1.1911  	-1.0881  	0.99380  	0.84877  	-0.0832  	0.27617  	0.72757  	-0.2715  	0.05180  	0.12079  	0.34648  	-0.2564  	-0.0305  	0.48644  	-0.1333  	0.14153  	-0.2383  	-0.4127  	0.83053  	0.52547  	-0.0909  	-0.2444  	0.55780  	0.31081  	-0.0415  	0.05436  	-0.1389  	-0.1122  	0.06072  	-0.0472  	-0.0647  	-0.0540  	-0.0139  	0.00160  	-0.0956  	-0.0545  	-0.0877  	0.00772  	-0.0073  	0.00219  	0.00596  	-0.0298  	0.03635  	0.18947  	-0.1177  	-0.0114  	0.00833  	-0.0284  	0.46626  	1.19142  	129.859  	112.528  	
-0.5141  	0.21138  	-0.3012  	-1.0924  	-0.5221  	-1.4853  	0.26677  	0.20950  	0.34656  	-0.0445  	-0.0725  	0.10255  	0.36688  	0.57071  	0.46265  	1.48328  	-0.2888  	-0.0623  	0.12326  	0.83424  	-0.1457  	-1.1786  	-1.0486  	1.04288  	0.79774  	-0.0775  	0.28125  	0.72594  	-0.2683  	0.06139  	0.11773  	0.32452  	-0.2763  	-0.0227  	0.48184  	-0.1577  	0.13160  	-0.2412  	-0.3985  	0.83593  	0.50175  	-0.0774  	-0.2626  	0.54655  	0.32045  	-0.0413  	0.04463  	-0.1589  	-0.1137  	0.05959  	-0.0520  	-0.0618  	-0.0543  	-0.0162  	0.00482  	-0.0940  	-0.0471  	-0.0818  	0.01514  	-0.0098  	0.00204  	0.01096  	-0.0366  	0.04013  	0.18947  	-0.1177  	-0.0114  	0.00833  	-0.0284  	0.46626  	1.19142  	129.859  	112.528  	
